epoch,train,val
1,4.99597900e-01,4.73938500e-01
2,4.68762400e-01,4.57360700e-01
3,4.54061500e-01,4.42192800e-01
4,4.37482000e-01,4.26424800e-01
5,4.20224900e-01,4.13015000e-01
6,4.01140300e-01,3.97418400e-01
7,3.91410300e-01,3.94937400e-01
8,3.82602600e-01,3.90645800e-01
9,3.80009900e-01,3.80769000e-01
10,3.74895700e-01,3.79105700e-01
11,3.71831100e-01,3.71898700e-01
12,3.65365900e-01,3.66984800e-01
13,3.57386600e-01,3.57020900e-01
14,3.50676500e-01,3.47819000e-01
15,3.45183200e-01,3.36622300e-01
16,3.38664400e-01,3.28141400e-01
17,3.40632700e-01,3.25248700e-01
18,3.37145500e-01,3.25193700e-01
19,3.30535600e-01,3.23997100e-01
20,3.28236200e-01,3.17721400e-01
21,3.24439500e-01,3.19583200e-01
22,3.21369000e-01,3.13873800e-01
23,3.14864500e-01,2.99377100e-01
24,3.12704900e-01,3.05923300e-01
25,3.15373600e-01,3.06119400e-01
26,3.10878600e-01,2.99702900e-01
27,3.08962600e-01,2.94121700e-01
28,3.00852500e-01,2.92717700e-01
29,3.01741000e-01,2.94879700e-01
30,3.02328400e-01,3.08613800e-01
31,2.95872400e-01,2.96833700e-01
32,2.97967700e-01,2.98141200e-01
33,2.92075000e-01,2.82062000e-01
34,2.92309500e-01,2.76781700e-01
35,2.91806000e-01,2.81942800e-01
36,2.84059400e-01,2.72080700e-01
37,2.87646300e-01,2.76299700e-01
38,2.84444400e-01,2.68622300e-01
39,2.80665700e-01,2.68581500e-01
40,2.78367000e-01,2.89893800e-01
41,2.83870300e-01,2.68384000e-01
42,2.76338800e-01,2.69284300e-01
43,2.80405000e-01,2.66997300e-01
44,2.81573700e-01,2.59795000e-01
45,2.75010700e-01,2.60508200e-01
46,2.69860800e-01,2.60164600e-01
47,2.74407500e-01,2.71448600e-01
48,2.71572800e-01,2.69155400e-01
49,2.66085400e-01,2.58882000e-01
50,2.70023700e-01,2.58891800e-01
51,2.66197100e-01,2.59241400e-01
52,2.71048000e-01,2.55103400e-01
53,2.68572200e-01,2.69627600e-01
54,2.64733600e-01,2.59038700e-01
55,2.65074000e-01,2.82837200e-01
56,2.64402900e-01,2.52165800e-01
57,2.62650900e-01,2.58411400e-01
58,2.61285900e-01,2.50774700e-01
59,2.61224700e-01,2.47892600e-01
60,2.58480200e-01,2.48410300e-01
61,2.60177700e-01,2.56603800e-01
62,2.60679400e-01,2.58377400e-01
63,2.55509100e-01,2.50955600e-01
64,2.60842300e-01,2.60229800e-01
65,2.70395500e-01,2.47551700e-01
66,2.57482600e-01,2.45790000e-01
67,2.57208100e-01,2.47997400e-01
68,2.53563700e-01,2.48442600e-01
69,2.53667700e-01,2.45942000e-01
70,2.53909900e-01,2.48748600e-01
71,2.54629400e-01,2.50616700e-01
72,2.53898600e-01,2.41178100e-01
73,2.51520600e-01,2.51493700e-01
74,2.56236300e-01,2.44554100e-01
75,2.49777000e-01,2.43364800e-01
76,2.50167700e-01,2.46035300e-01
77,2.51824700e-01,2.56076600e-01
78,2.49567000e-01,2.41860500e-01
79,2.50350900e-01,2.48480900e-01
80,2.50815300e-01,2.51904600e-01
81,2.48083300e-01,2.37601300e-01
82,2.48407500e-01,2.47089600e-01
83,2.50037600e-01,2.48693000e-01
84,2.53419900e-01,2.40210700e-01
85,2.47083200e-01,2.36958800e-01
86,2.44794200e-01,2.35649500e-01
87,2.45246100e-01,2.45196500e-01
88,2.46009900e-01,2.39351700e-01
89,2.44691600e-01,2.38403400e-01
90,2.48289200e-01,2.38829900e-01
91,2.42460000e-01,2.35716600e-01
92,2.44930200e-01,2.40872500e-01
93,2.44244500e-01,2.39658000e-01
94,2.43096400e-01,2.35125700e-01
95,2.42053500e-01,2.34072900e-01
96,2.45808100e-01,2.39218600e-01
97,2.39558600e-01,2.35212300e-01
98,2.41044800e-01,2.38522600e-01
99,2.41017700e-01,2.35002900e-01
100,2.40541600e-01,2.36807500e-01
101,2.40520200e-01,2.31333700e-01
102,2.41682900e-01,2.29699500e-01
103,2.38616800e-01,2.35148900e-01
104,2.38974500e-01,2.29676800e-01
105,2.39177000e-01,2.34044700e-01
106,2.42782400e-01,2.35909600e-01
107,2.39194400e-01,2.28243400e-01
108,2.38086300e-01,2.31351800e-01
109,2.39775900e-01,2.47342600e-01
110,2.42453800e-01,2.30941300e-01
111,2.39068500e-01,2.30612000e-01
112,2.36451500e-01,2.30607400e-01
113,2.37454900e-01,2.35105700e-01
114,2.39044400e-01,2.30080900e-01
115,2.36876900e-01,2.34893200e-01
116,2.36606100e-01,2.27641100e-01
117,2.34120300e-01,2.32549100e-01
118,2.34493300e-01,2.27035900e-01
