# loss=eq26 uniform_same_level eps=1e-12; h1_rel_val_median=median over FULL val set vs analytic u*_c (h1_rel, host)
level_N,iteration,train_loss,val_eta2,h1_rel_val_median
64,1,2.940866e-01,3.165414e-01,4.358882e-03
64,2,2.965322e-01,3.037078e-01,4.356479e-03
64,3,2.826785e-01,2.896230e-01,4.337193e-03
64,4,2.701139e-01,2.747141e-01,4.048621e-03
64,5,2.560640e-01,2.698168e-01,3.991207e-03
64,6,2.475179e-01,2.674447e-01,3.881172e-03
64,7,2.461954e-01,2.698888e-01,3.807889e-03
64,8,2.401563e-01,2.623648e-01,3.790926e-03
64,9,2.315162e-01,2.600826e-01,3.777774e-03
64,10,2.254772e-01,2.550466e-01,3.816537e-03
64,11,2.210104e-01,2.550912e-01,3.778388e-03
64,12,2.172516e-01,2.489936e-01,3.644308e-03
64,13,2.087799e-01,2.453648e-01,3.728788e-03
64,14,2.031478e-01,2.425821e-01,3.549767e-03
64,15,1.986779e-01,2.440395e-01,3.434219e-03
64,16,1.935304e-01,2.435083e-01,3.425147e-03
64,17,2.005192e-01,2.443681e-01,3.434742e-03
64,18,1.919295e-01,2.522809e-01,3.574966e-03
64,19,1.854801e-01,2.545223e-01,3.727663e-03
64,20,1.839776e-01,2.543419e-01,3.604763e-03
64,21,1.782822e-01,2.462761e-01,3.494835e-03
64,22,1.777028e-01,2.447073e-01,3.230141e-03
64,23,1.777517e-01,2.451863e-01,3.264479e-03
64,24,1.763909e-01,2.427782e-01,3.324097e-03
64,25,1.693587e-01,2.538549e-01,3.304360e-03
64,26,1.679416e-01,2.614733e-01,3.555864e-03
64,27,1.756562e-01,2.761565e-01,3.551793e-03
64,28,1.669923e-01,2.584584e-01,3.285193e-03
64,29,1.654425e-01,2.614674e-01,3.145387e-03
64,30,1.716025e-01,2.607838e-01,3.113992e-03
64,31,1.616280e-01,2.622556e-01,3.124797e-03
64,32,1.554143e-01,2.718045e-01,3.335509e-03
64,33,1.596174e-01,2.649734e-01,3.062825e-03
64,34,1.511569e-01,2.521400e-01,2.944875e-03
64,35,1.591828e-01,2.489270e-01,3.115848e-03
64,36,1.598449e-01,2.416072e-01,3.060767e-03
64,37,1.526473e-01,2.382915e-01,2.897671e-03
64,38,1.504412e-01,2.412290e-01,3.041035e-03
64,39,1.522273e-01,2.425987e-01,2.961455e-03
64,40,1.489145e-01,2.388651e-01,2.929476e-03
64,41,1.408579e-01,2.438038e-01,2.917224e-03
64,42,1.380524e-01,2.632743e-01,2.783922e-03
64,43,1.348964e-01,2.921474e-01,2.826680e-03
64,44,1.318859e-01,3.167921e-01,2.877044e-03
64,45,1.269448e-01,3.473349e-01,2.976635e-03
64,46,1.367386e-01,3.950109e-01,2.971501e-03
64,47,1.292978e-01,5.053334e-01,3.193421e-03
64,48,1.397544e-01,5.024329e-01,3.132834e-03
64,49,1.268647e-01,4.012345e-01,2.683559e-03
64,50,1.132558e-01,3.396368e-01,2.973532e-03
64,51,1.219004e-01,3.045142e-01,2.657751e-03
64,52,1.100142e-01,2.908350e-01,2.522926e-03
64,53,1.079130e-01,2.891316e-01,2.569417e-03
64,54,1.065951e-01,2.387101e-01,2.461320e-03
64,55,9.673034e-02,2.336821e-01,2.514393e-03
64,56,1.049390e-01,2.485772e-01,2.451065e-03
64,57,9.715987e-02,3.169681e-01,2.415080e-03
64,58,9.324349e-02,3.414574e-01,2.377890e-03
64,59,9.126759e-02,3.665247e-01,2.402022e-03
64,60,8.912936e-02,3.774251e-01,2.380108e-03
64,61,3.447627e-01,1.835761e-01,2.502962e-03
64,62,1.947588e-01,1.749140e-01,2.913562e-03
64,63,2.051134e-01,1.796436e-01,2.912875e-03
64,64,1.813766e-01,1.464251e-01,2.365867e-03
64,65,1.738743e-01,2.152116e-01,2.437214e-03
64,66,2.377334e-01,1.572967e-01,2.542244e-03
64,67,1.962539e-01,1.393890e-01,2.352988e-03
64,68,1.623846e-01,1.395925e-01,2.383669e-03
64,69,1.618537e-01,1.384681e-01,2.363483e-03
64,70,1.449520e-01,1.376007e-01,2.293488e-03
64,71,1.462683e-01,1.419524e-01,2.306283e-03
64,72,1.652579e-01,1.311885e-01,2.257992e-03
64,73,1.446435e-01,1.688641e-01,2.494600e-03
64,74,1.659623e-01,1.402064e-01,2.326162e-03
64,75,1.675608e-01,1.441942e-01,2.558527e-03
64,76,1.600478e-01,1.797540e-01,2.854925e-03
64,77,1.821456e-01,1.335685e-01,2.259597e-03
64,78,1.690203e-01,1.532958e-01,2.214743e-03
64,79,1.544884e-01,1.638666e-01,2.271290e-03
64,80,1.967801e-01,2.106248e-01,3.034953e-03
64,81,1.714784e-01,1.627832e-01,2.804760e-03
64,82,1.604113e-01,1.534944e-01,2.433504e-03
64,83,1.560591e-01,1.572003e-01,2.576614e-03
64,84,1.652574e-01,1.346866e-01,2.341164e-03
64,85,1.538027e-01,1.303621e-01,2.297834e-03
64,86,1.543500e-01,1.265547e-01,2.276357e-03
64,87,1.517702e-01,1.264424e-01,2.185302e-03
64,88,1.488678e-01,1.253004e-01,2.242911e-03
64,89,1.351935e-01,1.281760e-01,2.176272e-03
64,90,1.522035e-01,1.269886e-01,2.281642e-03
64,91,1.423870e-01,1.346326e-01,2.183260e-03
64,92,1.412459e-01,1.252272e-01,2.270923e-03
64,93,1.387496e-01,1.243149e-01,2.209400e-03
64,94,1.431915e-01,1.270820e-01,2.110269e-03
64,95,1.466147e-01,1.401410e-01,2.277442e-03
64,96,1.569272e-01,1.362334e-01,2.197783e-03
64,97,1.364065e-01,1.245010e-01,2.205774e-03
64,98,1.496618e-01,1.221857e-01,2.141064e-03
64,99,1.357475e-01,1.283490e-01,2.232856e-03
64,100,1.396033e-01,1.316015e-01,2.284287e-03
64,101,1.451521e-01,1.780465e-01,2.940060e-03
64,102,1.607553e-01,1.610871e-01,2.557978e-03
64,103,1.925208e-01,1.342610e-01,2.216236e-03
64,104,1.459162e-01,1.296415e-01,2.215142e-03
64,105,1.478163e-01,1.248587e-01,2.225580e-03
64,106,1.380957e-01,1.310468e-01,2.217163e-03
64,107,1.534949e-01,1.313697e-01,2.225265e-03
64,108,1.421391e-01,1.603781e-01,2.651550e-03
64,109,1.447747e-01,1.323833e-01,2.271057e-03
64,110,1.663862e-01,1.323776e-01,2.206183e-03
64,111,1.425770e-01,1.479542e-01,2.463591e-03
64,112,1.467553e-01,1.382391e-01,2.200304e-03
64,113,1.380267e-01,1.305856e-01,2.213020e-03
64,114,1.480202e-01,1.262729e-01,2.211671e-03
64,115,1.564388e-01,1.277634e-01,2.155228e-03
64,116,1.360321e-01,1.335607e-01,2.212526e-03
64,117,1.354220e-01,1.249621e-01,2.201065e-03
64,118,1.368357e-01,1.240888e-01,2.212183e-03
64,119,1.395612e-01,1.411738e-01,2.400205e-03
64,120,1.451242e-01,1.285706e-01,2.064979e-03
64,121,1.573695e-01,1.676469e-01,2.712379e-03
64,122,1.593193e-01,1.257337e-01,2.145077e-03
64,123,1.419284e-01,1.244705e-01,2.053656e-03
64,124,1.484587e-01,1.223267e-01,2.138145e-03
64,125,1.328054e-01,1.217846e-01,2.105640e-03
64,126,1.318453e-01,1.237031e-01,2.153944e-03
64,127,1.389234e-01,1.220210e-01,2.183400e-03
64,128,1.441427e-01,1.475170e-01,2.435373e-03
64,129,1.464697e-01,1.317045e-01,2.113960e-03
64,130,1.614091e-01,1.297604e-01,2.106122e-03
